"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","wj3.rcomp.raw","wj3.rcomp.t","decode","Pred1","stdPred1","CDI.1","Pred2","stdPred2","CDI.2","Pred","stdPred","resid","CI_group"
"361","4048",18.25,-1.600435414,140.4545455,1.224152676,73.05080777,0.347537152,66,-0.357666301,30,0.667255005,196,-0.180246438,23,0.616530895,33,-0.922856738,0.470319632970773,0.0999609123712372,0.122073496073952,-1.02281765037124,0.0307913996780667,0.037489442056699,-0.953648137678065,0.0334071800050951,0.0399683834870624,-0.956263918005095,"UPC"
"365","4059",18.75,-1.100435414,94.66666667,-1.245313509,76,0.524401914,69,0.163943594,29,0.283170289,209,0.668454285,25,1.236134677,37,-0.063771287,-0.0684494280330283,0.498045385426143,0.60821915246201,-0.561816672426143,0.539364047322665,0.656691719443824,-0.603135334322664,0.543612898134328,0.659806009363838,-0.607384185134329,"UPC"
"373","4071",16.92,-2.930435414,124,0.336713801,73.33333333,0.364357844,71,0.549087282,30,0.667255005,198,-0.062127169,24,0.919173977,38,0.162183131,0.479353482966763,0.187718394329439,0.229244012778955,-0.0255352633294375,0.0930518200107935,0.113293349796631,0.0691313109892079,0.0956686806932633,0.115608501578221,0.0665144503067362,"EAC"
"377","4081",18.34,-1.510435414,138.6666667,1.127727457,85.67208272,1.123689117,74,1.18696091,31,1.09549979,216,1.210976399,26,1.567500578,42,1.109884717,1.13346931845849,1.14922236192958,1.40344448802387,-0.0393376449295739,1.16270096272561,1.41562289551976,-0.0528162457256094,1.16664058948433,1.416708551495,-0.0567558724843314,"EAC"
"378","4083",15.34,-4.510435414,110.6666667,-0.38238952,69.33333333,0.128672103,68,-0.017208171,27,-0.365597421,202,0.187284574,25,1.236134677,45,1.8660181,-0.159130752269291,0.166722259592718,0.203603274709305,1.69929584040728,0.139245165480427,0.169535117511429,1.72677293451957,0.140899899619039,0.170558907577715,1.72511820038096,"UGC"
"379","4084",18.34,-1.510435414,125.3333333,0.408624131,77.86976952,0.637981352,71,0.549087282,32,1.571361153,208,0.596083262,25,1.236134677,40,0.62731058,0.791763479453225,0.686374540464822,0.838209033731905,-0.0590639604648204,0.649130339114164,0.790335434205953,-0.0218197591141616,0.653114050424194,0.792836533825599,-0.025803470424195,"EAC"
"382","4091",16.17,-3.680435414,122.6666667,0.26480347,72,0.285205615,67,-0.191012637,30,0.667255005,175,-1.185012116,22,0.328114835,34,-0.714855583,0.256562863217984,-0.559141881443251,-0.682830945104674,-0.155713701556748,-0.676853094593175,-0.824088710961509,-0.0380024884068237,-0.677428562957468,-0.823610215596113,-0.0374270200425323,"EAC"
"385","4097",15.5,-4.350435414,86.66666667,-1.676775502,57.33333333,-0.545126525,56,-1.672371765,20,-1.684010355,157,-1.763422571,15,-1.30080831,31,-1.325126042,-1.3945710367494,-1.56388558772502,-1.90983632123435,0.238759545725016,-1.37899686140358,-1.67896956520281,0.053870819403576,-1.38199622137153,-1.67957385759966,0.0568701793715345,"EPC"
"386","4104",14.75,-5.100435414,134.6666667,0.91199646,90.46009878,1.430826563,72,0.753484457,30,0.667255005,199,-0.001442346,25,1.236134677,38,0.162183131,0.94089062121271,0.356351423654302,0.435180742992833,-0.1941682926543,0.16357985772447,0.199163326827862,-0.00139672672446846,0.166405639064887,0.20154526547726,-0.00422250806488833,"EAC"
"387","4107",15.59,-4.260435414,109.3333333,-0.454299856,77.33333333,0.605281744,70,0.352641611,29,0.283170289,206,0.45503442,21,0.053831952,29,-1.708854315,0.196698446968666,0.22846646432318,0.279006057205444,-1.93732077932318,0.195824068813694,0.238421609850881,-1.90467838381369,0.199092787163278,0.24125615768027,-1.90794710216328,"UPC"
"389","4109",16.59,-3.260435414,134.6666667,0.91199646,68.18181818,0.06181847,69,0.163943594,26,-0.636451412,213,0.97061074,24,0.919173977,40,0.62731058,0.125326777988383,0.62468317442622,0.762870778496375,0.00262740557378109,0.669834504175687,0.815543369034672,-0.0425239241756857,0.674053799038636,0.81827577060096,-0.0467432190386368,"EAC"
