"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"89","1146",22,-5.643914591,129.33,-0.499151524,78.67,-1.154657797,73,-2.275460112,32,-1.871707136,211,-1.156765001,25,-0.738283726,88,-1.509355496,40,-0.539616645,-1.450244142,-1.679129004,1.11065117371386,-0.408606947060594,-1.17549569857437,1.51925812077445,"EPC"
"90","1147",21.92,-4.813914591,138.67,0.581154851,82.67,0.756801062,75,0.5444753,31,0.682542295,219,1.359219943,26,0.904086171,89,1.614725431,45,0.884210536,0.641243377,0.742447648,1.88317275306339,0.504106003919648,1.45023094564564,1.37906674914374,"UGC"
"91","115",22.14,2.436085409,98.67,0.293253202,18.67,-0.21994689,52,-1.10178426,19,-0.610761311,130,-0.253507611,18,0.904086171,50.60377358,0.234823476,29,-0.089482551,-0.409809815,-0.474488071,-1.8938427845568,-0.117724365337738,-0.33867384308419,-1.77611841921906,"UPC"
"92","1150",20.67,-1.643914591,98.67,1.531824462,69.33,0.767457027,68,1.421900249,27,1.567141763,210,1.820803717,21,1.578007153,89,1.758364907,37,1.955849081,1.322080875,1.530738362,0.804435203252738,0.688180492554701,1.97978329702966,0.116254710698037,"EAC"
"93","1152",22,-5.483914591,138.67,-1.795519174,78.67,-0.737758241,75,-1.576149195,30,-1.41322975,213,-0.069725257,22,-0.738283726,86,-0.643208329,43,-0.96528561,-1.38066409,-1.598567476,1.3767316715272,-0.195450546715468,-0.562279419380432,1.57218221824267,"UGC"
"94","1153",20,-3.813914591,96,-0.426770997,54.67,-0.593468235,62,-0.528591259,28,1.102549013,166,-0.482794231,21,-0.503071129,58.94339623,0.234823476,29,-0.089482551,-0.11157037,-0.129178969,-1.65281194641452,-0.066421725545332,-0.191084496316326,-1.58639022086919,"UPC"
"95","1154",20.67,-1.893914591,86.67,0.869596654,18.67,1.38026943,55,-0.828317379,18,-0.851164447,197,-0.370349867,18,-0.503071129,65,-0.579218859,33,-0.317608215,0.142596065,0.165101296,-1.01973924589696,-0.0356013792063658,-0.102419374955444,-0.984137866690594,"UPC"
"96","1157",21.5,-0.893914591,138.67,1.87050051,82.67,3.563083939,75,0.750905434,32,0.682542295,220,0.401106703,24,-0.958524173,88,-0.466148342,44,1.142935739,1.716758045,1.987705477,1.66293182514689,0.345788748571797,0.994777963237334,1.31714307657509,"UGC"
"99","1163",22,-5.813914591,118.67,-0.499151524,64,-0.879800747,67,-0.681836275,26,-1.063496366,193,-0.891006211,21,-1.693910723,84,-1.322627727,41,-0.539616645,-0.781071228,-0.904343837,0.963727190222448,-0.286975523468411,-0.825581884644808,1.25070271369086,"UGC"
"101","1167",21.92,-3.483914591,125.33,-0.499151524,84,-0.809399903,74,-0.968234398,31,-0.851164447,215,-1.156765001,24,-0.503071129,89,-1.509355496,41,-0.317608215,-0.781987568,-0.905404799,1.31797505107709,-0.317621891306029,-0.913746498166921,1.63559694238312,"UGC"
"102","1168",20.25,-2.733914591,112,-1.291016097,49.33,-0.371433657,62,-1.10178426,26,-1.063496366,180,-0.843462206,20,-0.738283726,51,-0.279001579,32,-1.557934351,-0.956932595,-1.107960534,-1.58107767860809,-0.315958399800902,-0.908960903788365,-1.26511927880719,"UPC"
"106","1176",21.75,-2.813914591,118.67,1.543167679,62.67,0.573339531,66,0.1561256,28,0.682542295,201,0.124662443,21,-0.503071129,81,0.459468012,37,0.14476127,0.738793776,0.855393944,0.256609808938927,0.179747024371098,0.517102940857331,0.076862784567829,"EAC"
"108","1179",20.75,-1.483914591,101.33,-0.283090249,82.67,1.114447804,73,1.663562087,32,1.567141763,202,1.10054546,23,1.232951274,81,1.202557614,39,2.239068699,1.015515351,1.175789117,0.506924259937549,0.477889400552098,1.37481004369701,0.0290348593854516,"EAC"
"110","1180",18.5,-1.733914591,122.67,-2.227641725,76,-1.845227782,70,-1.229160995,25,-1.554992181,202,-1.238248435,20,-0.503071129,81,-1.043557637,35,-0.96528561,-1.714255671,-1.984808166,0.0192025631692336,-0.530262028485203,-1.52547757223825,0.549464591654437,"EPC"
"111","1182",22.67,-2.393914591,138.67,-0.354930623,72,0.573339531,69,-1.10178426,31,-0.339824306,210,-1.114725156,20,-0.738283726,81.54716981,-1.116654715,41,-1.366497347,-0.305799915,-0.354062803,0.804425954493932,-0.257678367405978,-0.741298733857494,1.06210432189991,"UGC"
"116","1188",15.42,-5.063914591,114.67,-0.067028974,56,-0.295729157,62,-1.229160995,23,-1.250106035,202,-0.745461594,26,-1.354899639,70,-1.920369046,36,-0.96528561,-0.71050629,-0.822641985,-0.460712373600031,-0.243278706360086,-0.69987325212709,-0.217433667239945,"EAC"
"117","1189",21.5,-1.313914591,133.33,0.221412828,80,0.16949459,68,0.1561256,31,-0.610761311,195,-0.006129261,18,0.591254207,78,0.459468012,38,0.884210536,-0.015932073,-0.018446554,0.200198497130283,0.0510468609532641,0.146853512667732,0.149151636177019,"EAC"
"118","119",19.96,2.406085409,110.67,-1.074954822,30.67,-2.372277359,68,-2.048266832,26,-1.782380296,190,-2.356363166,20,-0.738283726,76.67924528,-1.847545109,36,-1.74326023,-1.819469827,-2.106627753,-0.118696262713045,-0.84688338412412,-2.43634569209707,0.728187121411075,"EPC"
"120","1191",15.83,-1.483914591,97.33,1.181805196,53.33,0.31213437,57,-0.368379615,26,0.682542295,174,-0.193398456,19,0.591254207,47,-1.043557637,29,-0.96528561,0.452025562,0.523366521,-1.97682244605462,0.101988866007115,0.293405371974901,-2.07881131206174,"UPC"
"121","1193",19.33,-5.233914591,138.67,0.293253202,84,0.410299723,76,-0.368379615,30,-1.063496366,225,-0.537405506,29,-0.503071129,91,-0.810460226,46,0.14476127,-0.182080764,-0.210817671,2.18574077357554,-0.0630491948104528,-0.18138227416695,2.24878996838599,"UGC"
"122","1195",16,-5.393914591,104,-0.426770997,53.33,0.329039454,57,-0.026231123,22,1.567141763,181,-0.983252354,20,0.591254207,60.62264151,-2.082647654,33,-0.539616645,0.360794774,0.417737229,-1.1849832977909,0.00964036542677829,0.0277337626620981,-1.19462366321768,"UPC"
"123","1197",15.75,-4.233914591,117.33,-0.283090249,53.33,0.011751027,66,-0.828317379,22,-0.035776103,200,-0.694976298,23,-1.842485352,76,-1.116654715,36,-1.922476115,-0.283858176,-0.328658108,-0.156308474024477,-0.198925424259844,-0.572276076646961,0.0426169502353673,"EAC"
"124","1198",21.75,-2.813914591,108,0.149032301,46.67,0.011751027,68,-0.528591259,25,0.682542295,204,-0.312486205,25,-0.503071129,86,0.021240794,40,0.14476127,0.078683591,0.091101833,0.967364976839207,-0.0191674969177953,-0.0551417697163251,0.986532473757002,"UGC"
"126","12",20.01,-2.483914591,147.14,-1.795519174,80,-1.352946797,69,-0.528591259,28,-0.339824306,200,-1.02798239,20,0.904086171,79.20754717,0.234823476,43,-0.539616645,-1.004220384,-1.162711521,0.93716297600261,-0.277785458755099,-0.799143563862864,1.21494843475771,"UGC"
"127","120",21.58,0.936085409,137.33,-1.074954822,83.92,0.090023366,71,-0.026231123,28,-0.339824306,200,0.775922446,20,0.013034742,78.90566038,1.614725431,36,-0.089482551,-0.337746721,-0.391051616,0.00925820920648594,0.0690730739288955,0.198711994191048,-0.0598148647224101,"EAC"
"128","1201",25.25,-1.063914591,118.67,-0.715212799,68,-1.018965338,73,0.346288694,29,0.682542295,214,-1.071802117,24,0.591254207,86.43396226,-0.810460226,45,-0.317608215,-0.176336787,-0.20416715,1.69632929591156,-0.181735194313157,-0.522822582267583,1.87806449022472,"UGC"
"130","1204",17.42,-2.143914591,94.67,-1.074954822,70.67,-0.879800747,72,-0.681836275,30,1.102549013,211,-0.843462206,24,-2.207588062,88,-2.278313864,41,-2.726948061,-0.383510708,-0.444038306,1.24387796683551,-0.301897548146631,-0.868510121546926,1.54577551498214,"UGC"
"131","1205",19.5,-0.983914591,122.67,-1.291016097,77.33,0.491533654,74,0.1561256,30,0.304076256,227,0.698266199,28,1.232951274,89,0.817785013,43,-0.089482551,-0.084820147,-0.098206891,1.59411495264342,0.198312877656198,0.570513879741248,1.39580207498722,"UGC"
"132","1206",15.42,-1.063914591,94.67,-0.138869348,56,0.656333036,64,0.5444753,29,1.567141763,188,0.775922446,20,1.578007153,63,1.071302565,36,0.884210536,0.657270188,0.761003891,-0.756451059262072,0.363849963791126,1.04673714052024,-1.1203010230532,"UPC"
"133","1209",14.83,-1.893914591,126.67,-0.499151524,72,-1.417772325,70,-1.10178426,29,-1.41322975,201,-0.983252354,26,-1.354899639,80,-1.730016086,39,-0.755508785,-1.107984465,-1.282852174,0.445450146116584,-0.416559364082321,-1.19837350833644,0.862009510198904,"EPC"
"135","1210",16,-4.643914591,97.33,1.556671508,57.33,2.482903807,60,1.421900249,22,1.102549013,169,1.017253918,18,0.591254207,60,1.071302565,33,1.142935739,1.641006144,1.899998029,-1.20667865714209,0.597703306580485,1.7194951553402,-1.80438196372257,"UPC"
"136","122",23.2,0.266085409,112,-1.219175723,72,-0.737758241,72,-0.968234398,30,-0.035776103,209,-1.564643231,27,0.013034742,82.8490566,-1.390540533,41,-1.74326023,-0.740236116,-0.857063922,0.887819402131109,-0.428675247304001,-1.23322893288066,1.31649464943511,"EPC"
"137","123",21.53,0.936085409,108,-1.723138647,56,-2.372277359,72,-1.780035514,31,-1.871707136,210,-0.132142974,23,-0.738283726,83.75471698,-0.968182764,41,-0.96528561,-1.936789664,-2.242463599,0.947376831825228,-0.423713695303877,-1.21895535511514,1.3710905271291,"EPC"
"138","124",20.42,1.766085409,151.13,1.085657929,77.33,0.907436919,73,1.421900249,32,1.567141763,213,1.631487019,23,0.904086171,88,1.474234252,44,1.678754225,1.245534215,1.442110721,1.66293182514689,0.541262062036561,1.55712287885091,1.12166976311033,"UGC"
"139","125",22.21,0.686085409,130.67,-3.019506298,78.67,-1.352946797,76,-0.968234398,31,-1.41322975,223,0.124662443,24,1.578007153,88.37735849,0.021240794,43,-0.317608215,-1.688479311,-1.954963651,1.54778512844804,-0.206061690806971,-0.592805954296798,1.75384681925501,"UGC"
"141","127",20.56,2.266085409,148.11,0.005351553,91.29,-0.21994689,76,-0.200995735,30,-0.610761311,205,-0.370349867,27,0.013034742,87.26415094,0.943056631,43,0.884210536,-0.256588096,-0.297084126,1.46654338130245,-0.155866713154469,-0.448403171267751,1.62241009445692,"UGC"
"143","129",22.36,2.186085409,128,0.365093576,74.67,0.992026858,73,1.189390714,30,1.102549013,210,1.185291298,25,0.904086171,85.56603774,1.614725431,44,0.884210536,0.91226504,1.05624332,1.48940813931773,0.39084623808359,1.12440102885256,1.09856190123414,"UGC"
"146","132",19.07,-0.653914591,140.6,0.365093576,68,0.090023366,76,-0.200995735,29,0.304076256,218,0.058661198,25,0.294292934,87.39622642,0.021240794,44,-0.089482551,0.139549366,0.161573752,1.61899017633663,0.0631078810743435,0.181551104998792,1.55588229526229,"UGC"
