"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"71","1115",18.17,0.176085409,114.67,1.434056735,70.67,0.767457027,60,0.965801985,22,1.567141763,185,0.775922446,18,0.904086171,67.58490566,0.021240794,34,0.385124145,1.183614378,1.370418382,-0.800643722204014,0.906599690421946,1.01741601081448,-0.885358896421946,"UPC"
"74","112",23.62,2.936085409,117.33,-0.138869348,65.33,0.090023366,70,-1.10178426,31,-0.851164447,204,-0.643481659,25,-0.738283726,81.71698113,-0.600697062,42,-0.539616645,-0.500448672,-0.579432011,0.951611462175149,-0.526185595364797,-0.590502793094429,-0.0745114666352016,"EAC"
"76","1125",16.75,0.516085409,94.67,0.077191927,46.67,0.656333036,60,0.5444753,22,-0.339824306,187,1.017253918,22,0.294292934,68,1.905187469,35,0.63160695,0.234543989,0.271560907,-0.66858200224278,0.727523072533236,0.816450336403911,1.17766439646677,"UGC"
"77","1126",23.5,0.226085409,138.67,1.358435288,84,1.193866309,75,1.189390714,32,-0.339824306,220,0.698266199,22,-0.252693548,90,1.614725431,47,0.884210536,0.850467001,0.984692002,2.2609092378037,0.607749595435425,0.682036598389165,1.00697583556458,"UGC"
"78","1127",19,-3.103914591,108,0.221412828,72,-0.44592234,71,-0.828317379,32,-1.063496366,216,-1.114725156,23,-1.354899639,84,-0.728042869,42,-1.16894812,-0.529080814,-0.612583023,1.1001826120999,-1.099374433136,-1.2337541717802,0.371331564136004,"EPC"
"79","1128",18.42,-5.393914591,122.67,-1.003114448,62.67,0.329039454,70,0.965801985,28,0.304076256,211,0.935398336,26,0.904086171,83,1.474234252,40,0.385124145,0.148950812,0.172458982,0.764430329978191,0.55426339169681,0.622012620201953,0.91997086030319,"UGC"
"81","113",19.64,-0.353914591,147.25,0.797216126,89.42,0.011751027,76,-0.528591259,30,-0.035776103,222,-0.069725257,21,0.294292934,87.41509434,-0.555921765,40,0.385124145,0.061149948,0.070800942,1.06807368012036,0.0054754932794349,0.00614477874906023,-0.561397258279435,"UPC"
"82","1130",14.75,-0.983914591,98.67,0.653535379,81.82,0.329039454,62,0.5444753,25,0.682542295,185,0.775922446,20,0.013034742,70.64150943,-0.643208329,35,-0.317608215,0.552398107,0.639580369,-0.547580748240638,0.57647742970649,0.646941944770567,-1.21968575870649,"UPC"
"84","1134",15,-4.483914591,116,-0.067028974,56,-0.143532136,59,-1.350555732,22,-1.41322975,187,-0.370349867,20,-1.531462466,78,-0.081489395,35,-0.755508785,-0.743586648,-0.860943252,-0.160752335224254,-0.780547977187852,-0.875956629616604,0.699058582187852,"UGC"
"85","1136",22.67,-3.063914591,116,-0.787053173,69.33,0.090023366,61,0.5444753,25,-0.035776103,188,0.698266199,18,0.013034742,69.49056604,1.202557614,35,0.884210536,-0.047082653,-0.054513475,-0.601417977540188,0.307805546744747,0.345429515112563,0.894752067255254,"UGC"
